# creator Make-O-Matic
Trainset-ID,Experiment-ID,Subject-ID,Observer-ID,collectedByHand,Collector-ID,TimeStamp,RFID-ID,GRASP-A,GRASP-B,GRASP-C,AX,AY,AZ,EX,EY,EZ,USERINPUT,HANDINGLOVE, Parcours-ID,Parcours-Step,Mutation-ID, Mutation/HandIsActive,Host-ID,Host/Spot-ID,Gesture-ID
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4022243,000000000000,778,0,800,0.3100000023841858,0.3799999952316284,0.9700000286102295,144.375,11.25,-59.8125,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4023769,000000000000,157,167,153,0.12999999523162842,-0.05999999865889549,-0.10000000149011612,98.5,-6.5,-93.75,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4044744,000000000000,785,0,813,0.05999999865889549,0.9900000095367432,-0.6100000143051147,144.4375,10.9375,-58,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4050847,000000000000,181,185,172,0.11999999731779099,-0.05000000074505806,-0.15000000596046448,98.4375,-6.4375,-93.75,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4068553,000000000000,793,1,825,-0.30000001192092896,0.75,-0.05000000074505806,144.4375,10.3125,-54.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4076038,000000000000,224,217,199,0.05000000074505806,-0.05000000074505806,-0.10000000149011612,98.4375,-6.375,-93.8125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4088561,000000000000,802,0,833,-0.05000000074505806,0.029999999329447746,-0.2800000011920929,144.5625,9.8125,-52.375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4097384,000000000000,191,185,143,-0.07999999821186066,-0.05000000074505806,-0.17000000178813934,98.4375,-6.3125,-93.8125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4109755,000000000000,809,10,838,-0.46000000834465027,0.3499999940395355,-0.3700000047683716,144.6875,9.3125,-50.0625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4128597,000000000000,168,185,167,-0.07999999821186066,0,-0.07999999821186066,98.375,-6.1875,-93.875,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4135046,000000000000,817,12,847,0.4300000071525574,0.699999988079071,0.12999999523162842,144.9375,8.5625,-46.4375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4142272,000000000000,134,167,173,-0.09000000357627869,0,-0.019999999552965164,98.375,-6.125,-93.9375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4158746,000000000000,824,5,850,-0.5199999809265137,-0.3199999928474426,-0.5,145.1875,7.875,-44,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4166280,000000000000,170,182,179,-0.10000000149011612,-0.029999999329447746,-0.03999999910593033,98.4375,-6.0625,-94,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4187235,000000000000,829,0,857,0.4000000059604645,0.8600000143051147,0.23000000417232513,145.4375,7.25,-41.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4199934,000000000000,835,16,861,-0.8299999833106995,-1.0099999904632568,-1.9199999570846558,145.5625,6.125,-37.375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4201034,000000000000,203,208,217,-0.1899999976158142,-0.05999999865889549,0,98.4375,-6,-94,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4224832,000000000000,841,9,866,-0.009999999776482582,-0.23999999463558197,0.6100000143051147,145.8125,5.4375,-34.9375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4227180,000000000000,234,227,221,-0.18000000715255737,-0.07000000029802322,0,98.5,-5.9375,-94.0625,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4251305,000000000000,213,212,206,-0.15000000596046448,0.10999999940395355,0.05000000074505806,98.5625,-5.875,-94.1875,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4253581,000000000000,846,15,870,0.5400000214576721,3.380000114440918,0.46000000834465027,146.375,4.25,-31.5625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4263800,000000000000,188,188,170,-0.1899999976158142,0.11999999731779099,0,98.625,-5.8125,-94.1875,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4276288,000000000000,856,17,876,-0.07999999821186066,4.590000152587891,-1.1699999570846558,146.625,3.125,-28,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4287285,000000000000,155,170,153,-0.3199999928474426,-0.05000000074505806,0.10999999940395355,98.6875,-5.75,-94.25,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4300068,000000000000,866,4,878,0.1899999976158142,-1.2200000286102295,-3.5199999809265137,147,1.8125,-23.25,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4322501,000000000000,871,4,879,1.7999999523162842,1.9600000381469727,-0.47999998927116394,148.125,-0.0625,-16.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4324637,000000000000,168,179,180,-0.20999999344348907,0,0.20999999344348907,98.9375,-5.75,-94.3125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4331090,000000000000,198,194,191,-0.1599999964237213,0.10999999940395355,0.36000001430511475,99.0625,-5.8125,-94.3125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4357328,000000000000,874,0,878,0.25999999046325684,2.8499999046325684,-1.8200000524520874,149.0625,-1.75,-11.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4366008,000000000000,182,176,163,0,0.14000000059604645,0.20999999344348907,99.25,-5.8125,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4380117,000000000000,880,6,880,-0.47999998927116394,-2.0899999141693115,-2.299999952316284,149.9375,-3.125,-6.25,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4383537,000000000000,165,171,150,0,0.10999999940395355,0.029999999329447746,99.4375,-5.75,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4397638,000000000000,219,219,207,0.029999999329447746,0.10000000149011612,-0.09000000357627869,99.625,-5.75,-94.3125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4402589,000000000000,882,1,879,-1.6200000047683716,-4.639999866485596,-1.5299999713897705,151.25,-4.4375,1,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4427124,000000000000,209,209,195,0,0.07999999821186066,0.15000000596046448,99.8125,-5.75,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4433536,000000000000,880,6,876,-0.029999999329447746,0.36000001430511475,-0.7799999713897705,152,-5.25,5.0625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4443724,000000000000,880,10,877,0.36000001430511475,-0.7099999785423279,-0.12999999523162842,153.1875,-5.75,10.9375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4452265,000000000000,163,179,158,0.029999999329447746,0.11999999731779099,0.09000000357627869,99.9375,-5.6875,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4468874,000000000000,884,5,878,-0.4099999964237213,-4.210000038146973,-0.03999999910593033,153.8125,-6,14.375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4492316,000000000000,881,0,877,-0.5400000214576721,1.7200000286102295,-0.49000000953674316,154.75,-6.1875,16.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4494861,000000000000,168,179,178,0.03999999910593033,0.07999999821186066,0.15000000596046448,100.125,-5.6875,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4514836,000000000000,882,6,877,-0.9100000262260437,2.569999933242798,-0.46000000834465027,156.625,-5.875,19.625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4517405,000000000000,205,201,190,-0.019999999552965164,0.019999999552965164,0.009999999776482582,100.4375,-5.5625,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4534984,000000000000,228,221,220,-0.05000000074505806,0,0.12999999523162842,100.6875,-5.5,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4541346,000000000000,881,10,878,0.9300000071525574,-2.4200000762939453,0.4399999976158142,157.875,-5.5,21.8125,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4556046,000000000000,180,196,210,0.009999999776482582,0.05999999865889549,0.25,101,-5.4375,-94.375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4563740,000000000000,878,10,876,0.33000001311302185,-0.6499999761581421,0,158.875,-5.25,23.4375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4570134,000000000000,215,209,208,0,0.12999999523162842,0.36000001430511475,101.4375,-5.3125,-94.3125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4586173,000000000000,880,10,877,-0.8199999928474426,2.240000009536743,-0.2800000011920929,160.3125,-4.875,24.875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4587624,000000000000,216,213,201,-0.019999999552965164,0,0.27000001072883606,101.6875,-5.25,-94.3125,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4609957,000000000000,884,0,876,-1.0499999523162842,0.8199999928474426,-0.6399999856948853,161.375,-4.375,26.125,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4613354,000000000000,160,166,170,-0.05999999865889549,-0.25,0.05999999865889549,101.9375,-5.1875,-94.1875,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4633533,000000000000,881,10,876,-0.3799999952316284,-2.549999952316284,-0.18000000715255737,162.1875,-3.8125,27.4375,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4653504,000000000000,177,180,171,0,-0.20000000298023224,0.05999999865889549,102.3125,-5.125,-94.0625,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4663539,000000000000,881,7,875,-0.5199999809265137,0.6800000071525574,-0.27000001072883606,163.125,-3.375,28.75,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4669775,000000000000,159,161,142,0,-0.009999999776482582,-0.029999999329447746,102.5625,-5.0625,-94,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4681117,000000000000,881,11,875,-0.3100000023841858,0.7599999904632568,0.029999999329447746,163.625,-3.0625,29.5625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4683341,000000000000,190,188,170,-0.10000000149011612,-0.03999999910593033,-0.14000000059604645,102.75,-5,-93.9375,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4708702,000000000000,883,10,877,0.3499999940395355,-1.5499999523162842,0.23999999463558197,164.3125,-2.625,30.6875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4717582,000000000000,194,191,170,-0.1599999964237213,-0.10999999940395355,-0.23999999463558197,103.0625,-4.9375,-93.75,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4724958,000000000000,881,3,876,-0.20999999344348907,-0.3499999940395355,0,164.75,-2.4375,31.1875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4732562,000000000000,233,228,214,-0.23999999463558197,-0.05000000074505806,-0.2199999988079071,103.25,-4.9375,-93.6875,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4752211,000000000000,881,12,876,-0.2800000011920929,0.4399999976158142,-0.17000000178813934,165.25,-2.1875,31.5,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4754819,000000000000,185,201,213,-0.05000000074505806,0.1599999964237213,-0.1599999964237213,103.5625,-4.9375,-93.625,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4780988,000000000000,214,211,210,0.05999999865889549,0.2800000011920929,-0.14000000059604645,103.9375,-4.9375,-93.5625,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4803796,000000000000,883,0,877,0.05000000074505806,-0.23000000417232513,0.3499999940395355,165.8125,-1.625,31.875,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,4804959,000000000000,180,182,169,0.019999999552965164,0.1599999964237213,-0.4000000059604645,104.125,-4.9375,-93.5,false,false,P110,2,M110,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,4808580,000000000000,882,18,877,0.2800000011920929,-0.8700000047683716,0.10999999940395355,166.125,-1.3125,32.0625,false,true,P110,2,M110,true,H008,A,G02
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5108452,000000000000,186,208,214,0.10000000149011612,-0.03999999910593033,-0.05000000074505806,105.5625,-5.1875,-93.4375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5109658,000000000000,882,7,878,-0.38999998569488525,0.28999999165534973,-0.2800000011920929,165.8125,-0.625,29.625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5144871,000000000000,228,225,220,0.07000000029802322,-0.019999999552965164,0.009999999776482582,105.625,-5.1875,-93.5,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5147201,000000000000,881,0,876,0.14000000059604645,-0.47999998927116394,0.07999999821186066,165.625,-0.5625,29.375,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5158548,000000000000,175,178,177,0.05999999865889549,0.14000000059604645,-0.10000000149011612,105.5625,-5.125,-93.5625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5163456,000000000000,880,10,876,0.2800000011920929,0.029999999329447746,-0.14000000059604645,165.4375,-0.625,29.0625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5175936,000000000000,880,8,877,-0.20000000298023224,0.5,0.10000000149011612,165.25,-0.6875,28.5625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5182276,000000000000,204,202,193,-0.07999999821186066,0.05000000074505806,-0.11999999731779099,105.5,-5.125,-93.5625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5202610,000000000000,225,225,208,-0.15000000596046448,-0.07999999821186066,-0.23000000417232513,105.375,-5.125,-93.625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5208720,000000000000,882,0,878,-0.3400000035762787,-0.05000000074505806,-0.05999999865889549,165.125,-0.75,28.25,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5224889,000000000000,232,219,196,0.019999999552965164,-0.11999999731779099,-0.019999999552965164,105.375,-5.1875,-93.75,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5228500,000000000000,879,9,877,0.25,-0.41999998688697815,0.23000000417232513,164.75,-0.8125,27.5625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5242514,000000000000,880,10,879,-0.05999999865889549,0.6000000238418579,0,164.6875,-0.9375,27.0625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5257265,000000000000,212,226,240,0.10000000149011612,-0.09000000357627869,0.019999999552965164,105.375,-5.1875,-93.8125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5270104,000000000000,226,220,232,0.11999999731779099,-0.07000000029802322,0.10000000149011612,105.375,-5.25,-93.875,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5276069,000000000000,882,7,877,-0.11999999731779099,-0.009999999776482582,-0.07999999821186066,164.4375,-1.0625,26.5625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5297303,000000000000,879,1,876,-0.23000000417232513,-1.4199999570846558,-0.11999999731779099,163.9375,-1.1875,25.6875,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5313553,000000000000,230,218,215,0.11999999731779099,-0.05000000074505806,-0.029999999329447746,105.3125,-5.25,-93.9375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5323564,000000000000,880,2,881,-0.10000000149011612,-0.7300000190734863,-0.019999999552965164,163.5,-1.25,24.8125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5331089,000000000000,183,176,162,0.05000000074505806,-0.05999999865889549,0.009999999776482582,105.25,-5.25,-94,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5343852,000000000000,169,174,174,-0.03999999910593033,-0.019999999552965164,0.029999999329447746,105.1875,-5.1875,-94.0625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5346079,000000000000,877,1,880,-0.019999999552965164,0.6200000047683716,0.07000000029802322,162.9375,-1.4375,23.75,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5371039,000000000000,178,184,178,-0.05000000074505806,-0.029999999329447746,0.029999999329447746,105.1875,-5.1875,-94.125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5393719,000000000000,875,3,881,-0.09000000357627869,-1.659999966621399,0.029999999329447746,162.25,-1.75,22.125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5397304,000000000000,230,223,216,-0.009999999776482582,0,0.05999999865889549,105.125,-5.1875,-94.1875,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5402237,000000000000,876,19,881,-0.30000001192092896,-2.630000114440918,0.05000000074505806,161.75,-2,20.6875,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5417294,000000000000,233,226,228,-0.009999999776482582,0.11999999731779099,0.10999999940395355,105.125,-5.1875,-94.25,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5426325,000000000000,874,14,882,-0.18000000715255737,0.46000000834465027,-0.10999999940395355,161,-2.1875,18.625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5448567,000000000000,226,222,216,0.019999999552965164,0.12999999523162842,0.019999999552965164,105.0625,-5.1875,-94.3125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5451231,000000000000,874,5,883,-0.2199999988079071,0.5099999904632568,-0.33000001311302185,159.5,-2.5,14.875,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5462442,000000000000,871,10,882,-0.07999999821186066,-0.8500000238418579,-0.49000000953674316,158.5,-2.5625,12.3125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5463722,000000000000,222,206,190,-0.029999999329447746,0.07999999821186066,0,105,-5.1875,-94.3125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5485072,000000000000,870,5,882,-0.07000000029802322,-2.0999999046325684,-0.41999998688697815,156.875,-2.5,7.75,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5498563,000000000000,170,180,170,0,0.14000000059604645,0.10000000149011612,104.9375,-5.1875,-94.375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5506358,000000000000,164,183,183,0.029999999329447746,0.18000000715255737,0.10000000149011612,104.875,-5.25,-94.4375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5510202,000000000000,862,12,880,1.3899999856948853,0.4699999988079071,-0.47999998927116394,155.8125,-2.3125,3.8125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5529715,000000000000,152,178,174,0.11999999731779099,0.12999999523162842,0.2199999988079071,104.75,-5.25,-94.4375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5532428,000000000000,858,8,879,-0.44999998807907104,0.9399999976158142,-1.2300000190734863,154.8125,-2.125,-0.375,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5559764,000000000000,852,0,876,-0.5699999928474426,0.10000000149011612,-1.1699999570846558,153.5625,-1.375,-6.3125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5563409,000000000000,238,235,228,0.11999999731779099,0,0.05999999865889549,104.625,-5.3125,-94.4375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5580962,000000000000,844,0,873,0.27000001072883606,-1.8600000143051147,-0.36000001430511475,152.75,-0.6875,-10,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5582129,000000000000,230,224,224,0.1899999976158142,0,0.03999999910593033,104.4375,-5.3125,-94.375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5618560,000000000000,836,11,870,0.7799999713897705,-0.5299999713897705,-0.20999999344348907,151.8125,-0.0625,-14.0625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5632482,000000000000,177,183,173,0.20000000298023224,0.10000000149011612,-0.05000000074505806,104.3125,-5.3125,-94.3125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5633319,000000000000,824,5,864,-0.6899999976158142,0.3100000023841858,-1.399999976158142,150.25,0.9375,-20.4375,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5638610,000000000000,172,177,176,0.15000000596046448,0.17000000178813934,0.03999999910593033,104,-5.25,-94.3125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5645221,000000000000,806,0,856,1.340000033378601,1.0499999523162842,-0.10000000149011612,149.4375,2,-24.875,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5652309,000000000000,231,234,235,0.14000000059604645,0.15000000596046448,-0.09000000357627869,103.8125,-5.25,-94.25,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5676419,000000000000,222,217,215,0.11999999731779099,0.029999999329447746,-0.029999999329447746,103.5625,-5.25,-94.1875,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5678939,000000000000,791,2,847,0.07000000029802322,0.6700000166893005,-0.699999988079071,148.6875,2.9375,-29.25,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5704900,000000000000,777,0,840,0.75,0.30000001192092896,0.1599999964237213,147.8125,4.25,-35.3125,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5713548,000000000000,218,208,189,0.1599999964237213,0.03999999910593033,-0.18000000715255737,103.125,-5.1875,-94.125,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5730170,000000000000,761,9,832,-0.3799999952316284,-0.029999999329447746,-1.4600000381469727,147.1875,4.9375,-39.0625,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5743649,000000000000,198,206,205,0.23000000417232513,0.07000000029802322,-0.07999999821186066,102.875,-5.1875,-94.0625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5751438,000000000000,180,191,190,0.18000000715255737,0.14000000059604645,-0.07000000029802322,102.5,-5.125,-94.0625,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5758733,000000000000,752,10,827,0.23999999463558197,0.6899999976158142,-0.03999999910593033,146.25,6.3125,-45,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5764965,000000000000,168,180,187,0.11999999731779099,0.12999999523162842,-0.1599999964237213,101.875,-5.0625,-93.9375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5781129,000000000000,749,0,821,-0.3499999940395355,0.25999999046325684,-0.9599999785423279,145.5625,7.25,-48.75,false,true,P110,3,M109,true,H008,A,G01
_TRAINSET14022017100629,E001,Andreas,Clemens,left,L01,5793606,000000000000,159,172,162,0.05000000074505806,0.05000000074505806,-0.2199999988079071,101.4375,-5,-93.9375,false,false,P110,3,M109,false,,,
_TRAINSET14022017100629,E001,Andreas,Clemens,right,R01,5794573,000000000000,745,3,811,0.25999999046325684,0.23999999463558197,-0.17000000178813934,144.875,8.125,-52.375,false,true,P110,3,M109,true,H008,A,G01
